epoch,step,loss,nll_heldin,nll_heldout,smth_nll_heldin,smth_nll_heldout,wt_kl,wt_co_kl,wt_ic_kl,wt_l2,gnorm,lr,kl_wt,l2_wt,val_loss,val_nll_heldin,val_nll_heldout,smth_val_nll_heldin,smth_val_nll_heldout,val_wt_kl,val_wt_co_kl,val_wt_ic_kl,val_wt_l2,MODEL.ALIGN_MODE,MODEL.CD_PASS_RATE,MODEL.CD_RATE,MODEL.CELL_CLIP,MODEL.CI_ENC_DIM,MODEL.CI_LAG,MODEL.CON_DIM,MODEL.CO_AUTOREG_PRIOR,MODEL.CO_DIM,MODEL.CO_PRIOR_NVAR,MODEL.CO_PRIOR_TAU,MODEL.CS_DIM,MODEL.DATA_DIM,MODEL.DROPOUT_RATE,MODEL.EXT_INPUT_DIM,MODEL.FAC_DIM,MODEL.FP_LEN,MODEL.GEN_DIM,MODEL.IC_DIM,MODEL.IC_ENC_DIM,MODEL.IC_ENC_SEQ_LEN,MODEL.IC_POST_VAR_MIN,MODEL.IC_PRIOR_VAR,MODEL.READIN_DIM,MODEL.SAMPLE_POSTERIORS,MODEL.SEQ_LEN,MODEL.SV_RATE,MODEL.SV_SEED,SEED,TRAIN.ADAM_EPSILON,TRAIN.BATCH_SIZE,TRAIN.DATA.DIR,TRAIN.DATA.PREFIX,TRAIN.EAGER_MODE,TRAIN.ENCODERS_ONLY,TRAIN.KL.CO_WEIGHT,TRAIN.KL.IC_WEIGHT,TRAIN.KL.INCREASE_EPOCH,TRAIN.KL.START_EPOCH,TRAIN.L2.CI_ENC_SCALE,TRAIN.L2.CON_SCALE,TRAIN.L2.GEN_SCALE,TRAIN.L2.IC_ENC_SCALE,TRAIN.L2.INCREASE_EPOCH,TRAIN.L2.READIN_SCALE,TRAIN.L2.START_EPOCH,TRAIN.LOG_HPS,TRAIN.LOSS_SCALE,TRAIN.LR.DECAY,TRAIN.LR.INIT,TRAIN.LR.PATIENCE,TRAIN.LR.STOP,TRAIN.MAX_EPOCHS,TRAIN.MAX_GRAD_NORM,TRAIN.MODEL_DIR,TRAIN.NLL_MEAN,TRAIN.OVERWRITE,TRAIN.PATIENCE,TRAIN.PBT_MODE,TRAIN.TUNE_MODE,TRAIN.USE_TB
98,196,0.09029487,0.08533414,nan,0.08534554,nan,0.004832826,0.0047876965,4.5129287e-05,0.00012790691,39.4878,0.004,1.0,1.0,0.092475995,0.08756566,nan,0.0875589,nan,0.0047828443,0.0047540483,2.8796214e-05,0.00012749151,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
99,198,0.09022315,0.0853376,nan,0.08533998,nan,0.0047581876,0.0047128797,4.5308097e-05,0.00012736148,40.659042,0.004,1.0,1.0,0.09231868,0.0874452,nan,0.08747931,nan,0.0047464957,0.0047179544,2.8541199e-05,0.0001269825,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
100,200,0.090280384,0.085341595,nan,0.08534111,nan,0.00481195,0.0047714086,4.054157e-05,0.00012683656,38.028706,0.004,1.0,1.0,0.0923076,0.0874849,nan,0.08748323,nan,0.0046962653,0.004668449,2.7816286e-05,0.00012642532,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
101,202,0.090165526,0.0853059,nan,0.085316464,nan,0.0047333175,0.004689833,4.348469e-05,0.00012630402,35.82892,0.004,1.0,1.0,0.092390046,0.08747199,nan,0.08747536,nan,0.0047921324,0.004757817,3.431542e-05,0.00012592143,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
102,204,0.09010756,0.085246354,nan,0.08526739,nan,0.004735416,0.004685696,4.971998e-05,0.00012578868,28.221104,0.004,1.0,1.0,0.09217851,0.08745653,nan,0.08746218,nan,0.00459657,0.0045655733,3.099675e-05,0.000125411,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
103,206,0.09005531,0.085255206,nan,0.08525886,nan,0.004674807,0.004628407,4.6400146e-05,0.00012529473,29.629662,0.004,1.0,1.0,0.09218076,0.08745004,nan,0.087453686,nan,0.004605782,0.004579101,2.6681171e-05,0.00012493049,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
104,208,0.09006707,0.08525313,nan,0.08525485,nan,0.0046891365,0.0046465117,4.262494e-05,0.00012481291,26.516262,0.004,1.0,1.0,0.092187695,0.0874248,nan,0.087433465,nan,0.0046384213,0.0046107024,2.7718726e-05,0.00012447736,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
105,210,0.09003228,0.085226886,nan,0.085235275,nan,0.004681038,0.0046390053,4.203287e-05,0.00012435282,28.56118,0.004,1.0,1.0,0.09220652,0.08747632,nan,0.08746346,nan,0.004606244,0.004579261,2.6983347e-05,0.00012395234,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
106,212,0.08998379,0.08524643,nan,0.08524308,nan,0.004613516,0.004566412,4.7103764e-05,0.00012384025,34.017876,0.004,1.0,1.0,0.092189014,0.087479934,nan,0.087474994,nan,0.004585564,0.0045497892,3.5775047e-05,0.0001235186,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
107,214,0.08996169,0.08524078,nan,0.085241474,nan,0.0045975223,0.0045464956,5.10271e-05,0.00012338876,35.056576,0.004,1.0,1.0,0.09214951,0.08740479,nan,0.08742585,nan,0.004621704,0.004588379,3.3325057e-05,0.0001230158,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
108,216,0.089854166,0.085183814,nan,0.085201114,nan,0.0045474465,0.0044960766,5.1369814e-05,0.0001229078,30.08485,0.004,1.0,1.0,0.09200388,0.08734959,nan,0.08737247,nan,0.0045317193,0.004499068,3.2651154e-05,0.00012257007,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
109,218,0.08980739,0.08516617,nan,0.085176654,nan,0.0045187618,0.004467281,5.1480583e-05,0.0001224518,27.040215,0.004,1.0,1.0,0.091799974,0.0872603,nan,0.08729395,nan,0.004417561,0.004384834,3.272694e-05,0.0001221181,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
110,220,0.08979857,0.08513199,nan,0.085145384,nan,0.004544582,0.0044945073,5.007463e-05,0.00012200151,31.236507,0.004,1.0,1.0,0.092010185,0.08744531,nan,0.0873999,nan,0.0044432515,0.0044133603,2.9891415e-05,0.000121626545,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
111,222,0.089729846,0.085121915,nan,0.085128956,nan,0.0044864137,0.004439823,4.659065e-05,0.00012151676,43.89624,0.004,1.0,1.0,0.091931306,0.087348156,nan,0.087363675,nan,0.004461953,0.004430128,3.182534e-05,0.00012119722,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
112,224,0.089783326,0.085122764,nan,0.08512462,nan,0.0045394646,0.0044910745,4.8390288e-05,0.00012109548,31.572208,0.004,1.0,1.0,0.091774866,0.087238684,nan,0.08727618,nan,0.004415403,0.0043809414,3.4461962e-05,0.000120780925,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
113,226,0.08966985,0.08508192,nan,0.08509473,nan,0.00446726,0.0044158176,5.1442134e-05,0.000120671895,36.624985,0.004,1.0,1.0,0.09179537,0.0872539,nan,0.08726058,nan,0.004421122,0.004385426,3.5695914e-05,0.00012034666,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
114,228,0.089657694,0.08509658,nan,0.085096024,nan,0.004440871,0.0043876935,5.3177188e-05,0.00012024033,34.91188,0.004,1.0,1.0,0.091862984,0.087258965,nan,0.08725945,nan,0.004484075,0.0044449205,3.9154755e-05,0.00011994362,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
115,230,0.0896249,0.08509998,nan,0.085098796,nan,0.0044050845,0.0043506436,5.4440607e-05,0.00011983156,53.35737,0.004,1.0,1.0,0.091772765,0.08728841,nan,0.08727972,nan,0.0043648127,0.0043250914,3.972138e-05,0.00011954118,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
116,232,0.08955081,0.08505112,nan,0.085065424,nan,0.004380249,0.004326607,5.364156e-05,0.00011943672,32.921936,0.004,1.0,1.0,0.09165743,0.08725116,nan,0.087259725,nan,0.0042871498,0.0042478237,3.9326173e-05,0.000119128694,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
117,234,0.08944024,0.085007444,nan,0.08502484,nan,0.0043137576,0.0042563323,5.7425397e-05,0.00011903321,32.51779,0.004,1.0,1.0,0.09170421,0.08723509,nan,0.087242484,nan,0.00435037,0.0043182108,3.2158896e-05,0.00011874882,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
118,236,0.08944945,0.08501901,nan,0.08502076,nan,0.004311814,0.004265027,4.6786576e-05,0.00011863554,28.36533,0.004,1.0,1.0,0.09166406,0.08720877,nan,0.08721888,nan,0.0043369643,0.0043061967,3.0767867e-05,0.00011832097,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
119,238,0.08933824,0.084955975,nan,0.08497541,nan,0.004264038,0.004215929,4.8108926e-05,0.00011822238,23.591301,0.004,1.0,1.0,0.09153124,0.08720171,nan,0.087206855,nan,0.0042116027,0.0041725123,3.9090442e-05,0.00011792631,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
120,240,0.08931884,0.08493301,nan,0.08494573,nan,0.004268002,0.004211228,5.6774385e-05,0.00011781888,25.0839,0.004,1.0,1.0,0.09136343,0.0871588,nan,0.087173216,nan,0.004087139,0.0040481235,3.901522e-05,0.00011749576,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
121,242,0.08931878,0.08493193,nan,0.084936075,nan,0.0042694537,0.004211597,5.7856407e-05,0.00011739468,26.958982,0.004,1.0,1.0,0.09158541,0.08726832,nan,0.08723979,nan,0.0041999673,0.004158849,4.111843e-05,0.000117123825,False,0.0,0.5,5.0,80,1,80,True,4,0.1,10.0,38,152,0.020216927386086467,0,40,40,100,100,100,0,0.0001,0.1,-1,True,180,0.0,0,100,1e-08,100,"/snel/home/fpei/lvm/data/lfads_input/","mc_maze_medium_train_",False,False,2.7416073202623125e-05,4.34917969128388e-06,80,0,0.0,0.0029482452026247594,0.04455392983973447,0.0,80,0.005,0,True,10000.0,1.0,0.004,0,1e-10,10000,200.0,"/snel/home/fpei/lvm/autolfads/runs/mc_maze_medium_long/tuneLFADS_15_MODEL.CD_RATE=0.5,MODEL.DROPOUT_RATE=0.020217,TRAIN.KL.CO_WEIGHT=2.7416e-05,TRAIN.KL.IC_WEIGHT=4.3492e-06,TRAIN.L2.CO_2021-08-06_01-08-19vesn1r6d/model_dir",True,True,5000,True,True,False
